id,birth_year,age,cohort,gender,region,migration_bg,parent_edu,parent_isei,books_home_15,urban_origin,edu,edu_years,n_children,first_job_isei,employed,work_hours,current_isei
1504,1974,52,older,male,fr,none,tertiary,90.0,5.0,1,tertiary,16.63,0,68,1,40.4,88.0
1505,1982,44,middle,female,de,second_gen,compulsory,21.0,1.0,0,compulsory,8.35,3,23,1,19.2,21.0
1506,1979,47,middle,female,fr,none,compulsory,20.0,4.0,0,vet,12.99,1,26,1,32.9,24.0
1507,1978,48,middle,female,fr,none,upper_sec,44.0,3.0,1,tertiary,17.56,0,65,1,40.9,72.0
1508,1973,53,older,male,de,none,tertiary,56.0,5.0,1,matura_hv,13.51,2,57,1,42.4,61.0
1509,1966,60,older,female,de,second_gen,compulsory,33.0,3.0,1,matura_hv,13.58,2,47,1,24.2,50.0
1510,1975,51,older,female,fr,second_gen,tertiary,,4.0,0,tertiary,17.34,4,31,1,11.3,50.0
1511,1994,32,younger,female,fr,none,tertiary,59.0,5.0,0,tertiary,16.55,0,44,1,33.9,69.0
1512,1964,62,older,female,de,second_gen,tertiary,68.0,3.0,1,vet,11.55,1,47,0,,
1513,1968,58,older,male,fr,none,compulsory,32.0,3.0,1,matura_hv,13.82,0,30,0,,
1514,1982,44,middle,male,fr,none,tertiary,72.0,5.0,1,matura_hv,14.07,0,45,1,41.8,54.0
1515,1961,65,older,male,de,none,compulsory,29.0,4.0,0,matura_hv,14.3,4,41,1,45.6,44.0
1516,1965,61,older,female,de,none,upper_sec,34.0,3.0,0,vet,11.62,0,46,1,41.0,31.0
1517,1962,64,older,female,fr,second_gen,upper_sec,55.0,4.0,1,tertiary,17.82,3,48,1,29.5,53.0
1518,1984,42,middle,female,fr,second_gen,tertiary,49.0,4.0,1,vet,11.54,1,35,1,38.7,37.0
1519,1979,47,middle,male,fr,none,tertiary,78.0,5.0,0,tertiary,18.26,2,79,1,47.5,82.0
1520,1962,64,older,female,fr,none,tertiary,80.0,5.0,0,tertiary,16.52,1,52,1,28.9,55.0
1521,1977,49,middle,female,fr,none,upper_sec,45.0,3.0,0,matura_hv,15.23,2,41,1,18.4,37.0
1522,1978,48,middle,female,it,first_gen,tertiary,,3.0,0,tertiary,17.35,2,57,0,,
1523,1968,58,older,male,de,none,tertiary,49.0,2.0,1,tertiary,17.54,0,43,1,35.0,65.0
1524,1986,40,younger,male,de,first_gen,upper_sec,38.0,4.0,1,tertiary,16.66,2,57,1,38.5,65.0
1525,1972,54,older,male,de,first_gen,compulsory,28.0,1.0,1,compulsory,8.26,4,32,1,27.8,29.0
1526,1967,59,older,male,fr,second_gen,tertiary,59.0,4.0,0,matura_hv,14.56,2,28,1,39.4,54.0
1527,1982,44,middle,female,de,none,upper_sec,35.0,2.0,0,vet,11.64,0,42,1,35.6,42.0
1528,1976,50,middle,female,de,second_gen,tertiary,72.0,3.0,1,tertiary,18.13,2,58,1,34.3,51.0
1529,1970,56,older,female,de,first_gen,upper_sec,,4.0,0,matura_hv,15.1,2,44,1,35.9,45.0
1530,1990,36,younger,male,de,second_gen,tertiary,55.0,3.0,0,tertiary,17.38,1,46,1,42.6,46.0
1531,1984,42,middle,female,de,none,upper_sec,37.0,3.0,0,matura_hv,15.25,2,58,1,26.8,52.0
1532,1985,41,middle,male,de,none,upper_sec,46.0,1.0,0,vet,12.06,3,48,1,33.8,48.0
1533,1988,38,younger,male,fr,none,tertiary,58.0,3.0,0,matura_hv,13.91,1,41,1,36.6,35.0
1534,1990,36,younger,male,de,none,upper_sec,34.0,4.0,0,vet,11.29,1,31,1,36.6,16.0
1535,1984,42,middle,male,fr,second_gen,tertiary,,2.0,0,vet,11.08,0,69,1,45.4,58.0
1536,1995,31,younger,male,de,second_gen,tertiary,67.0,5.0,1,tertiary,17.74,0,53,1,38.3,62.0
1537,1983,43,middle,male,de,second_gen,upper_sec,29.0,3.0,0,vet,11.66,3,16,1,47.7,48.0
1538,1985,41,middle,female,de,second_gen,compulsory,,1.0,0,vet,12.14,1,16,1,26.7,16.0
1539,1983,43,middle,male,de,second_gen,compulsory,16.0,2.0,0,vet,12.94,0,47,1,47.2,48.0
1540,1992,34,younger,female,de,none,upper_sec,64.0,2.0,1,matura_hv,14.04,1,50,1,23.5,44.0
1541,1966,60,older,male,de,first_gen,compulsory,32.0,2.0,0,compulsory,9.84,1,23,1,34.3,24.0
1542,1978,48,middle,male,de,first_gen,compulsory,36.0,1.0,1,matura_hv,14.34,4,43,0,,
1543,1981,45,middle,female,de,none,compulsory,16.0,1.0,1,vet,11.07,4,28,1,9.7,17.0
1544,1972,54,older,male,de,none,tertiary,53.0,4.0,1,vet,12.24,1,60,1,37.2,38.0
1545,1975,51,older,female,de,none,upper_sec,44.0,4.0,0,matura_hv,15.19,1,53,1,28.2,49.0
1546,1981,45,middle,female,de,none,tertiary,47.0,4.0,1,tertiary,17.85,1,60,1,23.8,42.0
1547,1988,38,younger,female,de,first_gen,tertiary,55.0,5.0,1,tertiary,16.75,0,61,1,36.2,48.0
1548,1990,36,younger,male,de,none,upper_sec,38.0,2.0,1,vet,12.32,1,45,1,36.5,45.0
1549,1993,33,younger,female,de,first_gen,compulsory,16.0,,0,matura_hv,15.46,0,43,1,36.9,56.0
1550,1975,51,older,female,fr,none,tertiary,69.0,5.0,1,tertiary,18.04,1,58,1,35.1,58.0
1551,1985,41,middle,female,fr,none,compulsory,30.0,2.0,0,vet,12.03,0,36,1,28.4,18.0
1552,1967,59,older,female,de,none,compulsory,,2.0,0,compulsory,8.93,3,16,0,,
1553,1992,34,younger,male,de,second_gen,tertiary,58.0,5.0,1,tertiary,17.78,1,41,1,50.1,53.0
1554,1991,35,younger,female,de,second_gen,tertiary,48.0,3.0,1,tertiary,16.7,0,63,1,41.9,68.0
1555,1964,62,older,male,de,none,upper_sec,,4.0,1,vet,11.45,2,39,1,44.2,48.0
1556,1989,37,younger,female,de,none,upper_sec,44.0,2.0,0,vet,11.3,1,27,1,34.4,37.0
1557,1995,31,younger,male,fr,none,tertiary,37.0,3.0,0,tertiary,18.11,0,53,1,47.0,59.0
1558,1979,47,middle,female,it,none,tertiary,72.0,4.0,0,vet,11.48,3,45,1,26.4,34.0
1559,1979,47,middle,male,de,first_gen,upper_sec,42.0,5.0,1,tertiary,16.92,3,46,1,35.6,40.0
1560,1981,45,middle,male,de,none,tertiary,76.0,,0,tertiary,16.62,0,64,1,50.2,63.0
1561,1974,52,older,female,it,first_gen,upper_sec,64.0,4.0,0,vet,11.93,0,56,1,39.5,44.0
1562,1970,56,older,male,de,none,compulsory,29.0,1.0,1,matura_hv,14.93,4,56,1,38.8,69.0
1563,1987,39,younger,male,de,none,tertiary,67.0,3.0,0,matura_hv,14.92,0,42,1,53.3,51.0
1564,1982,44,middle,female,de,none,compulsory,31.0,2.0,1,vet,11.88,1,34,1,22.5,56.0
1565,1971,55,older,male,de,first_gen,compulsory,39.0,2.0,1,compulsory,9.66,2,46,1,41.6,21.0
1566,1986,40,younger,female,de,first_gen,compulsory,35.0,3.0,0,vet,11.93,0,50,1,31.1,50.0
1567,1976,50,middle,male,de,none,upper_sec,41.0,3.0,1,vet,12.83,2,50,1,56.3,57.0
1568,1983,43,middle,male,de,none,upper_sec,48.0,5.0,1,tertiary,17.95,0,52,1,36.4,82.0
1569,1982,44,middle,female,de,second_gen,compulsory,20.0,2.0,1,vet,11.52,1,25,1,31.9,26.0
1570,1994,32,younger,male,it,first_gen,compulsory,16.0,1.0,0,compulsory,9.89,1,31,1,54.6,39.0
1571,1971,55,older,male,de,second_gen,compulsory,22.0,3.0,0,matura_hv,14.02,2,45,1,28.5,49.0
1572,1973,53,older,female,de,none,compulsory,27.0,2.0,0,vet,11.43,0,16,1,30.9,32.0
1573,1980,46,middle,male,fr,none,upper_sec,29.0,5.0,0,compulsory,9.68,0,45,1,36.1,38.0
1574,1978,48,middle,female,fr,none,compulsory,36.0,2.0,0,vet,12.43,2,35,1,24.0,47.0
1575,1993,33,younger,other,de,second_gen,tertiary,41.0,4.0,0,matura_hv,14.22,3,57,1,48.2,53.0
1576,1983,43,middle,female,de,none,upper_sec,24.0,3.0,1,matura_hv,14.79,0,35,1,37.8,16.0
1577,1991,35,younger,female,fr,second_gen,compulsory,,1.0,1,matura_hv,14.69,1,36,0,,
1578,1978,48,middle,female,fr,first_gen,upper_sec,,2.0,0,vet,11.13,1,39,1,39.3,33.0
1579,1996,30,younger,female,de,second_gen,upper_sec,48.0,3.0,0,vet,11.62,0,64,1,46.0,63.0
1580,1990,36,younger,male,de,none,tertiary,51.0,3.0,0,matura_hv,13.51,2,28,1,41.0,50.0
1581,1967,59,older,male,it,none,upper_sec,42.0,4.0,1,vet,12.79,2,38,1,41.6,61.0
1582,1977,49,middle,male,it,none,compulsory,49.0,2.0,0,matura_hv,14.43,1,26,1,41.9,21.0
1583,1987,39,younger,male,de,second_gen,compulsory,24.0,2.0,0,vet,12.35,2,50,1,34.0,65.0
1584,1966,60,older,male,de,second_gen,compulsory,,1.0,0,vet,12.13,2,17,1,40.8,16.0
1585,1965,61,older,female,de,none,upper_sec,50.0,3.0,0,tertiary,16.89,3,39,0,,
1586,1969,57,older,female,it,none,tertiary,85.0,5.0,0,tertiary,17.29,1,55,1,19.0,61.0
1587,1981,45,middle,male,de,none,upper_sec,37.0,3.0,0,vet,12.54,2,36,1,35.4,34.0
1588,1969,57,older,female,de,none,tertiary,57.0,5.0,1,tertiary,16.85,0,65,1,35.8,43.0
1589,1963,63,older,male,fr,none,compulsory,22.0,3.0,0,vet,12.03,2,40,1,42.4,51.0
1590,1964,62,older,male,de,none,tertiary,78.0,4.0,1,matura_hv,13.74,1,51,0,,
1591,1968,58,older,male,fr,none,compulsory,31.0,3.0,0,vet,12.33,1,38,1,40.4,44.0
1592,1980,46,middle,male,de,second_gen,tertiary,53.0,3.0,0,tertiary,17.89,0,55,1,41.9,58.0
1593,1964,62,older,female,fr,first_gen,upper_sec,,3.0,0,vet,11.26,2,23,1,25.0,25.0
1594,1992,34,younger,female,de,none,tertiary,60.0,3.0,0,tertiary,18.34,0,48,1,47.6,70.0
1595,1974,52,older,male,de,none,compulsory,16.0,1.0,0,vet,11.08,0,58,1,41.7,67.0
1596,1972,54,older,male,de,none,upper_sec,57.0,5.0,1,tertiary,17.98,4,57,1,39.0,60.0
1597,1979,47,middle,female,de,first_gen,upper_sec,38.0,2.0,0,vet,11.37,0,35,1,35.3,29.0
1598,1982,44,middle,male,fr,none,tertiary,51.0,5.0,0,tertiary,17.92,2,63,1,55.9,76.0
1599,1990,36,younger,male,de,first_gen,compulsory,17.0,1.0,1,vet,11.87,0,28,1,41.0,38.0
1600,1961,65,older,male,de,none,upper_sec,18.0,2.0,1,matura_hv,14.76,0,38,0,,
1601,1989,37,younger,female,de,first_gen,upper_sec,27.0,2.0,1,matura_hv,15.23,0,42,1,46.9,38.0
1602,1980,46,middle,female,de,none,tertiary,56.0,4.0,1,tertiary,18.14,2,47,1,31.6,59.0
1603,1994,32,younger,female,de,second_gen,compulsory,29.0,4.0,0,tertiary,18.08,0,43,1,42.5,58.0
1604,1994,32,younger,female,fr,second_gen,upper_sec,31.0,4.0,1,matura_hv,15.48,1,27,1,28.6,28.0
1605,1983,43,middle,male,de,none,upper_sec,,3.0,1,tertiary,16.61,1,48,1,37.7,57.0
1606,1979,47,middle,female,de,none,upper_sec,,2.0,1,vet,12.58,1,40,1,17.2,42.0
1607,1983,43,middle,female,de,none,upper_sec,46.0,1.0,1,vet,12.08,0,58,1,34.3,40.0
1608,1970,56,older,male,de,none,compulsory,38.0,2.0,0,vet,12.42,2,36,1,27.1,37.0
1609,1980,46,middle,female,fr,second_gen,compulsory,23.0,1.0,1,vet,11.63,0,54,1,36.3,49.0
1610,1966,60,older,male,de,first_gen,tertiary,,4.0,1,tertiary,17.05,3,54,1,50.4,74.0
1611,1970,56,older,male,fr,none,upper_sec,35.0,4.0,0,vet,12.02,2,57,1,43.9,53.0
1612,1988,38,younger,male,de,none,upper_sec,38.0,4.0,1,vet,12.79,0,48,1,48.4,48.0
1613,1966,60,older,female,de,none,tertiary,79.0,5.0,1,tertiary,16.91,3,61,1,26.3,64.0
1614,1968,58,older,female,de,second_gen,upper_sec,51.0,2.0,0,vet,12.31,2,44,0,,
1615,1977,49,middle,male,de,second_gen,compulsory,30.0,3.0,0,matura_hv,14.07,1,32,1,29.8,40.0
1616,1979,47,middle,male,de,second_gen,compulsory,,2.0,1,vet,11.32,1,35,1,35.0,64.0
1617,1987,39,younger,female,it,none,tertiary,69.0,1.0,1,matura_hv,14.47,1,41,1,32.8,48.0
1618,1975,51,older,male,de,none,tertiary,63.0,3.0,1,matura_hv,13.71,0,55,1,46.2,64.0
1619,1993,33,younger,male,de,none,tertiary,48.0,5.0,1,tertiary,17.39,0,50,1,58.0,46.0
1620,1970,56,older,male,de,first_gen,tertiary,,4.0,0,matura_hv,14.57,3,45,1,38.0,42.0
1621,1961,65,older,male,de,first_gen,tertiary,80.0,4.0,1,tertiary,16.52,2,82,1,35.2,73.0
1622,1973,53,older,female,de,none,upper_sec,34.0,2.0,1,compulsory,9.73,1,39,1,32.2,54.0
1623,1967,59,older,male,de,first_gen,tertiary,58.0,4.0,1,tertiary,17.13,1,46,1,58.9,67.0
1624,1978,48,middle,male,de,second_gen,upper_sec,47.0,3.0,1,vet,11.03,1,45,1,40.3,53.0
1625,1995,31,younger,female,de,none,upper_sec,50.0,2.0,0,matura_hv,14.78,1,34,1,31.2,56.0
1626,1991,35,younger,male,de,none,upper_sec,40.0,3.0,1,matura_hv,14.47,2,44,1,35.8,60.0
1627,1986,40,younger,female,de,second_gen,tertiary,,3.0,1,tertiary,17.92,0,65,0,,
1628,1984,42,middle,female,de,second_gen,tertiary,44.0,4.0,0,tertiary,18.45,0,37,1,30.4,69.0
1629,1974,52,older,female,it,none,tertiary,71.0,5.0,1,matura_hv,13.93,1,39,1,33.6,33.0
1630,1976,50,middle,female,de,first_gen,tertiary,84.0,5.0,1,matura_hv,15.28,1,52,1,38.0,46.0
1631,1992,34,younger,female,de,second_gen,upper_sec,33.0,2.0,0,matura_hv,14.59,1,45,1,35.7,47.0
1632,1985,41,middle,male,de,none,tertiary,61.0,3.0,0,tertiary,17.41,4,50,1,40.5,42.0
1633,1972,54,older,female,fr,none,upper_sec,60.0,3.0,1,vet,12.59,3,39,1,14.2,33.0
1634,1978,48,middle,male,de,none,tertiary,51.0,5.0,1,tertiary,17.39,0,57,1,50.3,73.0
1635,1977,49,middle,female,de,none,upper_sec,35.0,1.0,1,vet,12.73,0,45,1,34.3,27.0
1636,1990,36,younger,female,de,none,compulsory,,2.0,0,compulsory,8.88,0,20,1,47.7,16.0
1637,1963,63,older,male,de,none,tertiary,60.0,5.0,0,tertiary,16.86,1,54,1,43.0,74.0
1638,1972,54,older,female,de,none,compulsory,32.0,1.0,1,vet,11.94,1,34,1,39.1,42.0
1639,1987,39,younger,female,it,second_gen,upper_sec,55.0,4.0,1,vet,11.28,0,22,1,38.7,16.0
1640,1972,54,older,female,de,none,compulsory,22.0,1.0,0,compulsory,8.52,1,44,1,33.7,37.0
1641,1984,42,middle,male,de,none,compulsory,,3.0,1,vet,12.49,2,44,1,42.3,52.0
1642,1972,54,older,female,de,second_gen,tertiary,77.0,,0,tertiary,17.42,0,59,0,,
1643,1982,44,middle,male,it,none,upper_sec,,3.0,0,tertiary,18.05,1,46,1,57.8,58.0
1644,1965,61,older,male,it,second_gen,compulsory,26.0,1.0,1,compulsory,9.92,0,37,1,43.7,46.0
1645,1989,37,younger,female,de,second_gen,compulsory,24.0,1.0,1,matura_hv,14.76,0,47,1,33.7,43.0
1646,1996,30,younger,male,fr,second_gen,tertiary,68.0,5.0,1,tertiary,16.75,0,57,1,60.0,62.0
1647,1980,46,middle,male,de,second_gen,compulsory,,2.0,0,vet,11.26,1,32,1,41.4,39.0
1648,1964,62,older,male,it,first_gen,compulsory,29.0,1.0,0,compulsory,8.92,3,33,1,36.4,29.0
1649,1969,57,older,male,de,none,tertiary,50.0,3.0,0,matura_hv,14.06,3,60,1,34.8,72.0
1650,1974,52,older,female,de,first_gen,upper_sec,,1.0,1,vet,12.94,2,34,1,29.4,36.0
1651,1967,59,older,male,de,second_gen,upper_sec,,4.0,0,vet,12.34,1,47,1,44.1,53.0
1652,1967,59,older,female,de,first_gen,upper_sec,,2.0,0,compulsory,8.3,2,17,1,26.6,41.0
1653,1985,41,middle,male,de,none,upper_sec,33.0,4.0,0,tertiary,18.45,1,53,1,41.0,59.0
1654,1968,58,older,male,de,first_gen,compulsory,38.0,3.0,0,compulsory,9.85,0,30,1,46.3,30.0
1655,1975,51,older,male,it,none,upper_sec,40.0,2.0,0,vet,12.27,2,34,1,35.2,44.0
1656,1989,37,younger,female,de,none,tertiary,78.0,5.0,1,tertiary,16.52,2,66,1,22.8,55.0
1657,1965,61,older,male,it,second_gen,upper_sec,45.0,3.0,0,tertiary,17.8,0,50,1,48.8,71.0
1658,1963,63,older,male,de,none,upper_sec,42.0,5.0,1,tertiary,18.48,0,52,1,51.5,72.0
1659,1969,57,older,male,fr,second_gen,tertiary,41.0,,1,matura_hv,13.76,2,30,1,29.5,37.0
1660,1965,61,older,male,de,none,upper_sec,35.0,2.0,0,vet,11.45,0,28,1,47.7,34.0
1661,1993,33,younger,female,de,second_gen,upper_sec,39.0,2.0,1,tertiary,16.7,0,46,1,31.0,34.0
1662,1971,55,older,female,fr,first_gen,upper_sec,55.0,2.0,1,tertiary,16.59,1,22,1,33.4,46.0
1663,1991,35,younger,male,de,none,compulsory,,1.0,1,vet,11.84,1,42,1,32.2,55.0
1664,1979,47,middle,male,it,none,upper_sec,40.0,3.0,0,tertiary,18.14,0,51,1,34.7,73.0
1665,1975,51,older,female,de,first_gen,upper_sec,18.0,1.0,1,vet,11.23,1,32,1,27.7,16.0
1666,1988,38,younger,female,de,second_gen,upper_sec,34.0,1.0,1,vet,11.9,1,40,0,,
1667,1988,38,younger,female,de,first_gen,compulsory,,2.0,0,compulsory,9.98,0,24,1,38.5,52.0
1668,1984,42,middle,male,de,none,tertiary,52.0,3.0,1,matura_hv,13.63,1,60,1,49.4,53.0
1669,1993,33,younger,female,de,none,compulsory,25.0,1.0,0,vet,12.68,1,42,1,33.2,43.0
1670,1964,62,older,male,de,none,tertiary,55.0,4.0,1,tertiary,18.01,0,72,1,37.4,58.0
1671,1961,65,older,female,de,first_gen,upper_sec,35.0,4.0,0,matura_hv,15.07,1,61,1,32.2,48.0
1672,1978,48,middle,male,it,none,compulsory,21.0,1.0,0,vet,12.21,1,16,0,,
1673,1979,47,middle,female,fr,none,upper_sec,22.0,2.0,1,vet,11.56,1,26,0,,
1674,1973,53,older,female,it,none,upper_sec,33.0,3.0,0,vet,12.23,0,39,1,39.9,28.0
1675,1967,59,older,male,de,none,upper_sec,52.0,2.0,1,tertiary,17.18,3,80,1,53.6,81.0
1676,1969,57,older,male,de,first_gen,tertiary,62.0,3.0,0,tertiary,17.57,2,73,1,37.1,77.0
1677,1988,38,younger,male,fr,none,compulsory,30.0,2.0,0,matura_hv,14.38,1,47,1,44.9,47.0
1678,1994,32,younger,female,fr,first_gen,compulsory,18.0,1.0,0,vet,11.66,1,28,1,21.8,19.0
1679,1975,51,older,male,de,none,upper_sec,48.0,3.0,1,matura_hv,14.75,1,44,1,50.6,61.0
1680,1965,61,older,male,fr,none,tertiary,80.0,5.0,1,tertiary,17.34,2,60,1,42.5,66.0
1681,1983,43,middle,male,de,none,upper_sec,47.0,3.0,0,matura_hv,14.27,2,67,1,43.9,64.0
1682,1980,46,middle,male,de,none,compulsory,42.0,1.0,0,vet,11.47,1,28,1,37.2,32.0
1683,1996,30,younger,male,de,first_gen,compulsory,,2.0,0,vet,12.84,0,29,1,40.4,58.0
1684,1990,36,younger,male,de,none,tertiary,81.0,5.0,1,tertiary,17.45,2,61,1,39.5,85.0
1685,1985,41,middle,male,de,first_gen,compulsory,19.0,,1,compulsory,8.58,1,28,1,37.9,18.0
1686,1970,56,older,male,de,none,compulsory,38.0,1.0,1,compulsory,8.43,2,36,1,50.3,36.0
1687,1967,59,older,male,de,none,upper_sec,30.0,1.0,0,compulsory,9.81,2,18,0,,
1688,1966,60,older,male,de,none,tertiary,65.0,5.0,1,tertiary,17.02,2,59,1,49.5,79.0
1689,1963,63,older,male,de,none,upper_sec,24.0,5.0,0,matura_hv,13.71,1,48,1,49.4,65.0
1690,1961,65,older,male,de,none,tertiary,62.0,4.0,1,matura_hv,14.08,2,61,0,,
1691,1983,43,middle,female,it,none,tertiary,58.0,3.0,1,vet,12.31,1,48,1,35.8,27.0
1692,1977,49,middle,female,de,none,compulsory,16.0,2.0,0,vet,11.93,2,37,1,31.3,29.0
1693,1983,43,middle,male,fr,none,compulsory,38.0,2.0,0,vet,11.71,4,51,1,45.8,52.0
1694,1967,59,older,female,fr,none,compulsory,16.0,1.0,0,vet,12.13,3,16,0,,
1695,1981,45,middle,male,de,none,upper_sec,28.0,4.0,0,vet,12.84,1,32,1,41.7,50.0
1696,1977,49,middle,female,de,none,upper_sec,43.0,1.0,1,tertiary,17.68,0,59,1,47.9,47.0
1697,1993,33,younger,male,de,second_gen,compulsory,16.0,2.0,1,vet,12.5,0,24,1,46.6,23.0
1698,1982,44,middle,male,de,first_gen,upper_sec,39.0,2.0,1,vet,12.05,1,32,1,36.1,46.0
1699,1983,43,middle,female,fr,second_gen,tertiary,36.0,3.0,1,matura_hv,14.85,3,37,1,30.7,35.0
1700,1967,59,older,female,de,none,upper_sec,56.0,3.0,1,compulsory,8.45,0,32,1,37.0,36.0
1701,1971,55,older,male,fr,none,tertiary,62.0,5.0,0,tertiary,18.17,2,62,0,,
1702,1974,52,older,female,de,none,upper_sec,44.0,2.0,0,vet,11.96,3,39,1,22.1,29.0
1703,1993,33,younger,female,fr,none,tertiary,34.0,3.0,1,tertiary,16.77,1,38,1,32.3,53.0
1704,1962,64,older,male,de,none,compulsory,27.0,3.0,0,vet,11.41,4,29,1,35.5,31.0
1705,1988,38,younger,male,de,none,upper_sec,37.0,,0,vet,11.8,0,27,1,46.9,49.0
1706,1978,48,middle,male,de,first_gen,upper_sec,41.0,4.0,0,vet,11.04,0,47,1,51.2,41.0
1707,1995,31,younger,other,de,none,upper_sec,42.0,4.0,0,vet,11.92,0,40,1,39.3,52.0
1708,1967,59,older,male,de,second_gen,compulsory,27.0,2.0,0,compulsory,8.32,2,21,1,51.0,16.0
1709,1991,35,younger,male,de,second_gen,tertiary,76.0,5.0,1,matura_hv,14.78,1,52,1,57.1,55.0
1710,1963,63,older,male,fr,none,upper_sec,,1.0,1,matura_hv,14.81,0,35,1,43.7,46.0
1711,1968,58,older,female,de,first_gen,compulsory,,1.0,0,vet,12.77,0,45,0,,
1712,1979,47,middle,male,de,none,upper_sec,36.0,2.0,0,matura_hv,13.76,0,54,1,37.6,67.0
1713,1995,31,younger,female,de,second_gen,tertiary,62.0,3.0,0,tertiary,17.83,0,44,1,46.2,90.0
1714,1968,58,older,male,de,none,upper_sec,52.0,2.0,0,vet,11.55,3,45,1,45.3,44.0
1715,1987,39,younger,male,it,first_gen,upper_sec,56.0,5.0,1,tertiary,17.86,3,61,1,34.1,54.0
1716,1968,58,older,male,de,none,upper_sec,45.0,3.0,0,vet,12.18,2,33,1,25.2,41.0
1717,1964,62,older,male,de,first_gen,compulsory,31.0,1.0,0,vet,12.03,1,30,1,41.2,51.0
1718,1963,63,older,female,de,second_gen,compulsory,,2.0,0,vet,12.49,1,22,1,36.4,24.0
1719,1996,30,younger,male,de,second_gen,tertiary,57.0,4.0,1,tertiary,18.12,0,70,1,47.9,73.0
1720,1966,60,older,female,fr,none,upper_sec,53.0,4.0,0,matura_hv,14.37,3,52,1,30.9,66.0
1721,1991,35,younger,male,de,none,upper_sec,36.0,2.0,1,tertiary,18.35,0,52,1,50.8,67.0
1722,1977,49,middle,female,de,none,tertiary,59.0,3.0,0,vet,12.17,2,51,1,28.2,55.0
1723,1965,61,older,female,de,second_gen,upper_sec,34.0,2.0,0,matura_hv,14.75,0,49,1,38.0,34.0
1724,1991,35,younger,female,de,second_gen,compulsory,30.0,1.0,0,vet,11.0,1,33,1,26.7,31.0
1725,1969,57,older,male,fr,none,compulsory,48.0,2.0,0,vet,12.22,3,37,1,37.2,53.0
1726,1983,43,middle,female,de,none,upper_sec,51.0,,1,vet,11.12,2,50,1,27.2,44.0
1727,1967,59,older,female,it,first_gen,compulsory,49.0,1.0,0,vet,12.06,0,40,1,31.8,34.0
1728,1991,35,younger,female,de,first_gen,upper_sec,,2.0,0,vet,12.53,2,51,1,25.9,51.0
1729,1969,57,older,male,de,none,tertiary,88.0,4.0,1,tertiary,16.77,2,58,1,41.2,69.0
1730,1978,48,middle,female,de,none,upper_sec,38.0,3.0,0,compulsory,8.99,1,40,1,28.7,36.0
1731,1969,57,older,male,de,none,compulsory,44.0,1.0,1,compulsory,9.05,3,27,1,37.9,27.0
1732,1994,32,younger,male,de,second_gen,upper_sec,43.0,4.0,0,vet,12.65,0,52,1,38.1,55.0
1733,1962,64,older,female,it,first_gen,upper_sec,40.0,2.0,0,matura_hv,13.71,2,38,1,27.1,42.0
1734,1968,58,older,male,de,none,compulsory,,2.0,1,compulsory,8.54,1,16,1,34.3,16.0
1735,1987,39,younger,male,de,none,compulsory,36.0,3.0,0,vet,12.96,0,40,1,47.1,59.0
1736,1983,43,middle,female,it,none,upper_sec,22.0,3.0,1,vet,11.76,3,29,1,14.6,35.0
1737,1984,42,middle,female,de,second_gen,upper_sec,67.0,5.0,1,matura_hv,14.55,2,55,1,25.2,33.0
1738,1996,30,younger,male,de,first_gen,compulsory,69.0,2.0,0,vet,12.71,2,45,1,32.3,59.0
1739,1994,32,younger,male,de,second_gen,upper_sec,,1.0,1,vet,12.03,0,45,1,40.3,45.0
1740,1994,32,younger,female,de,none,upper_sec,50.0,1.0,1,tertiary,18.34,1,56,1,30.5,75.0
1741,1978,48,middle,female,de,second_gen,tertiary,,3.0,1,tertiary,17.63,2,50,1,19.8,63.0
1742,1988,38,younger,female,de,first_gen,compulsory,,2.0,0,compulsory,9.34,1,39,0,,
1743,1985,41,middle,female,de,second_gen,upper_sec,27.0,2.0,0,matura_hv,13.97,4,48,1,8.7,30.0
1744,1963,63,older,male,de,none,tertiary,84.0,5.0,1,tertiary,17.53,2,56,1,34.6,69.0
1745,1995,31,younger,male,fr,none,tertiary,56.0,2.0,1,matura_hv,14.76,1,55,1,43.9,48.0
1746,1963,63,older,female,de,first_gen,upper_sec,55.0,4.0,0,matura_hv,14.97,1,50,1,28.7,48.0
1747,1974,52,older,male,de,first_gen,upper_sec,50.0,4.0,1,compulsory,8.43,0,30,1,51.4,48.0
1748,1986,40,younger,male,de,none,upper_sec,64.0,3.0,0,matura_hv,13.94,2,38,1,45.5,55.0
1749,1992,34,younger,male,de,none,compulsory,23.0,3.0,0,vet,12.14,1,40,1,50.2,31.0
1750,1970,56,older,male,de,first_gen,upper_sec,,5.0,1,matura_hv,15.06,4,31,1,39.4,46.0
1751,1970,56,older,female,de,none,upper_sec,52.0,3.0,0,vet,11.73,4,46,0,,
1752,1963,63,older,female,fr,none,upper_sec,,1.0,0,vet,11.41,1,23,1,19.5,33.0
1753,1966,60,older,male,de,none,tertiary,66.0,3.0,1,tertiary,16.74,3,54,1,47.3,69.0
1754,1988,38,younger,male,de,first_gen,tertiary,49.0,3.0,1,matura_hv,14.62,0,86,1,38.9,81.0
1755,1996,30,younger,female,de,second_gen,tertiary,32.0,3.0,1,tertiary,16.73,0,53,1,30.0,50.0
1756,1961,65,older,male,de,none,compulsory,48.0,2.0,0,matura_hv,14.24,1,46,1,46.1,69.0
